4.98914e-05 1.74668 -19.0253 6.79166 -0.420658 0.597319 -0.37661 
4.98914e-05 1.70056 -19.0035 6.83187 -0.305732 0.958783 -0.149375 
4.98914e-05 1.74805 -18.9491 6.71345 0.373534 1.05059 -0.85895 
4.98914e-05 1.57722 -19.0414 6.81775 0.296255 1.45164 -0.0286697 
4.98914e-05 1.71155 -19.2768 6.7539 -1.15587 1.05357 -0.765528 
4.98914e-05 1.77377 -19.2275 6.90793 -1.32272 0.735361 -0.949179 
4.98914e-05 1.72321 -19.0964 7.08774 -0.269796 1.26011 -0.990094 
4.98914e-05 1.87995 -18.8495 6.83888 0.0504842 -0.282775 -0.304562 
4.98914e-05 1.65493 -19.4009 6.85289 -1.19057 0.523449 -0.303162 
4.98914e-05 1.38664 -18.9259 6.92955 -0.257155 1.5878 -0.677854 
4.98914e-05 1.71944 -19.3172 7.12714 -0.874196 0.472138 -0.670074 
4.98914e-05 1.65206 -18.5724 6.77571 0.319887 0.940697 -0.226099 
4.98914e-05 2.16159 -18.8812 6.79612 -0.104175 -0.00584978 -0.396799 
4.98914e-05 2.12088 -19.3624 6.8468 -0.931279 0.270801 -0.077978 
4.98914e-05 1.4715 -19.3077 6.84071 -1.24207 1.64637 -0.548432 
4.98914e-05 2.15075 -19.0276 6.85246 -0.805878 -0.141253 -0.733258 
4.98914e-05 2.22346 -19.0378 6.64587 -0.17268 0.067436 -0.7556 
4.98914e-05 1.41803 -19.1359 6.79922 0.172076 2.03977 -0.149379 
4.98914e-05 1.54944 -18.5984 6.84566 0.371327 1.50153 -0.179945 
4.98914e-05 1.68362 -19.5609 6.75448 -1.29157 1.09922 0.0543248 
4.98914e-05 2.07583 -19.5436 6.95116 -1.09369 0.427362 -0.34939 
4.98914e-05 1.46141 -19.4787 6.65674 -1.40067 0.927674 -0.52804 
4.98914e-05 2.16678 -19.0242 6.83742 -0.924705 -0.291555 -0.642423 
4.98914e-05 1.23008 -18.8605 6.77833 0.35698 1.5763 -0.454172 
4.98914e-05 2.1503 -19.1974 6.75854 -0.654429 -0.3614 -0.0245516 
4.98914e-05 2.23921 -19.3012 6.6314 -0.566507 -0.102189 -0.117002 
4.98914e-05 1.4482 -18.5914 6.88635 0.510369 1.45611 -0.444907 
4.98914e-05 2.47995 -19.2529 6.78522 -0.777921 0.272676 0.0386913 
4.98914e-05 1.97606 -19.5737 6.74358 -1.47002 0.543714 -0.526649 
4.98914e-05 1.45291 -18.4769 6.89252 0.351096 1.46992 -0.186204 
4.98914e-05 2.45412 -19.2197 6.87813 -0.439746 -0.0284652 -0.300068 
4.98914e-05 2.28789 -18.4368 6.8479 0.225811 0.427795 -0.187834 
4.98914e-05 0.829085 -19.1221 6.82213 -0.606283 1.4981 -0.455231 
4.98914e-05 1.67167 -18.3309 6.4984 0.343282 0.598957 -0.347661 
4.98914e-05 2.50841 -18.8976 6.9156 -0.0912329 0.0452222 -0.447489 
4.98914e-05 1.55929 -18.4886 6.665 0.721033 0.852511 -0.292454 
4.98914e-05 2.5644 -19.1414 6.74871 -0.31146 -0.0128288 -0.392295 
4.98914e-05 1.24927 -19.8273 6.77227 -1.18853 0.913441 -0.329526 
4.98914e-05 1.14872 -18.2009 6.87754 0.0557948 1.23182 -0.204071 
4.98914e-05 1.97222 -18.5137 6.84953 0.690246 0.42675 -0.0199706 
4.98914e-05 1.04334 -19.48 6.79954 -0.897226 1.66914 -0.309377 
4.98914e-05 2.57425 -19.4846 6.86642 -0.789214 0.144239 -0.247594 
4.98914e-05 2.67345 -18.6095 6.77504 -0.238481 0.152066 -0.488039 
4.98914e-05 2.44726 -18.4853 6.75528 0.149778 0.167097 -0.418668 
4.98914e-05 1.09467 -19.1343 6.79134 -0.36767 2.05291 -0.356643 
4.98914e-05 1.88294 -18.0792 6.76742 0.404785 0.723407 -0.326183 
4.98914e-05 1.94348 -18.195 6.81452 0.357698 0.332174 -0.61368 
4.98914e-05 2.55365 -18.5252 6.92515 -0.47841 0.0016523 -0.324906 
4.98914e-05 2.78222 -19.1521 6.73823 -0.623334 0.0807971 -0.445475 
4.98914e-05 1.31727 -18.3037 6.73294 0.331358 1.52621 -0.282597 
4.98914e-05 0.751095 -18.8431 6.74812 0.0687031 1.54655 -0.228337 
4.98914e-05 1.94697 -17.6968 6.77287 0.0349023 0.697682 -0.445108 
4.98914e-05 1.99474 -18.4574 6.82036 0.819129 0.544333 -0.172369 
4.98914e-05 1.10743 -18.112 6.7517 0.112925 1.43005 -0.454013 
4.98914e-05 2.62161 -18.3549 6.86149 0.229057 0.382113 -0.445252 
4.98914e-05 2.84469 -18.9156 6.60083 -0.30823 0.0956313 -0.527588 
4.98914e-05 1.40332 -19.6745 6.83072 -1.64578 1.05646 -0.436777 
4.98914e-05 2.52883 -19.5745 6.62877 -1.01735 0.0927727 -0.26286 
4.98914e-05 2.8203 -19.3234 6.77377 -0.868297 0.174327 -0.697358 
4.98914e-05 0.936909 -19.9345 6.77418 -1.09059 1.23735 -0.607996 
4.98914e-05 2.43994 -19.9752 6.596 -1.15764 0.612468 -0.176105 
4.98914e-05 2.57684 -18.5558 6.73386 -0.0236559 -0.0948092 -0.422608 
4.98914e-05 1.12928 -20.269 6.89918 -1.07585 0.972207 -0.329045 
4.98914e-05 2.1555 -20.0107 6.81149 -1.39616 0.68643 -0.402633 
4.98914e-05 1.41074 -19.8847 6.70443 -1.43589 1.29095 -0.241798 
4.98914e-05 0.858678 -19.4523 6.73139 -0.824089 1.83661 -0.413814 
4.98914e-05 2.5094 -19.3967 6.81011 -0.591785 -0.278484 -0.0396465 
4.98914e-05 0.80054 -19.0415 6.7804 -0.26833 1.93047 -0.141472 
4.98914e-05 1.34732 -20.2233 6.78986 -1.19742 1.20259 -0.185359 
4.98914e-05 1.82586 -20.3299 6.85381 -1.2383 0.664386 -0.428942 
4.98914e-05 1.99233 -18.094 6.82404 0.665652 0.698699 -0.335442 
4.98914e-05 2.79167 -19.5111 6.71548 -0.781588 -0.0332012 -0.237864 
4.98914e-05 2.41372 -19.6513 6.67499 -1.48548 0.491634 -0.0490564 
4.98914e-05 2.71208 -17.8239 6.90172 -0.00205544 0.375493 -0.32219 
4.98914e-05 0.397882 -18.8607 6.92521 -0.436822 1.67048 -0.472639 
4.98914e-05 0.54305 -19.4835 6.74388 -0.610887 1.6943 -0.0748077 
4.98914e-05 3.08145 -19.629 6.74923 -0.446663 0.0822502 -0.463221 
