4.98914e-05 1.74668 -19.0253 6.79166 -0.420658 0.597319 -0.37661 
4.98914e-05 1.70056 -19.0035 6.83187 -0.305732 0.958783 -0.149375 
4.98914e-05 1.76395 -19.1034 6.80479 -0.773282 0.381192 -0.298558 
4.98914e-05 1.66061 -19.0497 6.83013 -0.0593864 1.33292 -0.312067 
4.98914e-05 1.72113 -19.1651 6.83992 -0.792535 0.631312 -0.290588 
4.98914e-05 1.78234 -19.0614 6.93065 -0.143404 0.76511 -0.159878 
4.98914e-05 1.70658 -19.0216 6.78758 0.305969 1.0899 -1.09828 
4.98914e-05 1.8202 -19.0603 6.64774 -0.475905 0.651229 -0.63815 
4.98914e-05 1.68104 -19.0395 6.67568 -0.153024 0.952367 0.263656 
4.98914e-05 1.7851 -18.9331 6.82867 0.134284 0.566299 0.279952 
4.98914e-05 1.70338 -19.0826 6.72567 -1.42697 1.12911 -0.171402 
4.98914e-05 1.74805 -18.9491 6.71345 0.373534 1.05059 -0.85895 
4.98914e-05 1.76464 -19.0651 6.84888 -0.527884 0.453253 -1.51153 
4.98914e-05 1.86597 -18.9187 6.77963 -0.147182 0.114549 -0.319932 
4.98914e-05 1.70016 -19.0834 6.68465 -0.492677 1.11758 0.55719 
4.98914e-05 1.8836 -19.0345 6.64371 -0.112781 0.648741 -0.042984 
4.98914e-05 1.83362 -18.933 6.69487 0.346237 0.678182 -0.557723 
4.98914e-05 1.64531 -19.1705 6.78664 -0.585251 1.75439 -0.573037 
4.98914e-05 1.86539 -18.8586 6.86988 -0.0911611 0.490064 -0.691122 
4.98914e-05 1.90855 -19.0867 6.72797 -0.910299 0.183815 -0.690087 
4.98914e-05 1.85519 -19.1946 6.7102 -0.903113 0.725811 -0.9314 
4.98914e-05 1.57722 -19.0414 6.81775 0.296255 1.45164 -0.0286697 
4.98914e-05 1.93642 -18.9895 6.75724 0.117151 0.210183 -0.196777 
4.98914e-05 1.7019 -18.9527 6.7767 0.608275 0.980478 -1.15503 
4.98914e-05 1.65948 -19.1637 6.6218 -0.774273 1.38219 -0.40454 
4.98914e-05 1.7392 -18.8115 6.77017 0.173141 1.32733 -0.563171 
4.98914e-05 1.57331 -19.0091 6.72535 0.0152041 1.71793 -0.246403 
4.98914e-05 1.50506 -19.0911 6.81034 -0.380006 1.62628 -0.347359 
4.98914e-05 1.60335 -18.8628 6.84063 0.0629412 1.52622 -0.152463 
4.98914e-05 1.59594 -18.9217 6.86963 -0.0667358 1.44017 0.328236 
4.98914e-05 1.51982 -19.0871 6.83729 -0.643423 1.54093 0.125232 
4.98914e-05 1.71155 -19.2768 6.7539 -1.15587 1.05357 -0.765528 
4.98914e-05 1.71715 -19.1873 6.69296 -1.09403 1.61632 -0.775643 
4.98914e-05 1.95972 -19.1144 6.76744 -0.526641 -0.00924981 -0.761136 
4.98914e-05 1.68567 -19.2096 6.82926 -1.34696 0.766997 0.308138 
4.98914e-05 1.86981 -19.2166 6.80691 -0.81681 0.143895 0.268782 
4.98914e-05 1.68395 -19.2264 6.67216 -1.23037 1.13428 -0.00624567 
4.98914e-05 1.51857 -19.1101 6.74222 -0.416692 1.55704 -1.00234 
4.98914e-05 1.89419 -18.9923 6.91304 0.0772783 -0.133847 -0.476542 
4.98914e-05 1.59729 -19.0917 6.68137 -0.767507 1.90416 -0.668519 
4.98914e-05 1.93817 -18.9775 7.01517 -0.311434 0.305606 -0.627103 
4.98914e-05 1.77377 -19.2275 6.90793 -1.32272 0.735361 -0.949179 
4.98914e-05 1.87222 -19.1989 6.73686 -1.21459 0.677186 -1.18007 
4.98914e-05 1.6392 -18.8282 6.88147 0.45065 1.28819 -0.228209 
4.98914e-05 1.93536 -18.9272 6.75991 0.466135 0.172255 -0.249769 
4.98914e-05 1.64603 -19.3219 6.84184 -0.991747 1.43866 -0.25149 
4.98914e-05 1.44112 -19.1489 6.76633 -0.592512 1.55258 -0.152867 
4.98914e-05 1.61677 -19.1023 6.58492 -0.790883 1.71388 -0.482713 
4.98914e-05 1.55408 -18.9857 6.8512 0.175562 1.78912 0.139934 
4.98914e-05 1.5349 -19.1659 6.60241 -0.751078 1.52247 -0.381606 
4.98914e-05 1.88709 -18.8345 6.84107 0.189408 0.0429436 -0.740536 
4.98914e-05 1.72321 -19.0964 7.08774 -0.269796 1.26011 -0.990094 
4.98914e-05 1.76131 -19.3444 6.81777 -1.18153 1.00683 -0.868888 
4.98914e-05 1.5696 -18.8026 6.7857 0.473284 1.20838 -0.471158 
4.98914e-05 1.94636 -18.9717 6.95568 0.329423 0.166331 -0.397327 
4.98914e-05 1.47061 -19.0669 6.74293 -0.246535 1.68873 0.212007 
4.98914e-05 1.47912 -19.2003 6.88622 -0.582449 1.55357 -0.878656 
4.98914e-05 1.98099 -18.9387 6.77751 -0.0925419 0.053555 -1.12532 
4.98914e-05 1.96551 -19.2042 6.76917 -1.34626 0.516539 -0.859307 
4.98914e-05 1.46437 -19.0689 6.68827 -0.314925 1.71697 -0.821251 
4.98914e-05 1.80251 -18.7507 6.86656 0.34867 0.341709 -0.0125571 
4.98914e-05 1.87995 -18.8495 6.83888 0.0504842 -0.282775 -0.304562 
4.98914e-05 1.98993 -19.2532 6.84174 -1.25893 0.465305 -0.21708 
4.98914e-05 1.60001 -19.264 6.94346 -1.19429 1.43639 -0.439979 
4.98914e-05 1.90449 -19.2106 6.93231 -0.838003 -0.0476056 -0.842808 
4.98914e-05 1.4145 -19.0462 6.7089 -0.590164 1.72969 -0.350824 
4.98914e-05 1.7874 -19.3121 6.71015 -1.50092 0.893882 -0.470475 
4.98914e-05 1.95984 -19.2784 6.84418 -1.09798 0.186783 -0.105501 
4.98914e-05 2.03687 -19.1416 6.78523 -0.48847 -0.144005 -0.69525 
4.98914e-05 1.85063 -19.192 6.80118 -1.28026 0.539978 -1.50672 
4.98914e-05 1.88268 -19.2855 6.7635 -1.5145 0.702245 -0.690586 
4.98914e-05 1.65493 -19.4009 6.85289 -1.19057 0.523449 -0.303162 
4.98914e-05 1.38893 -18.854 6.70748 -0.253578 1.52341 -0.526229 
4.98914e-05 2.067 -19.1964 6.84286 -0.62621 0.0557196 -0.767688 
4.98914e-05 1.6398 -19.2691 6.75587 -1.48054 1.51119 -0.562368 
4.98914e-05 1.45961 -19.1657 6.81486 -0.455618 1.92464 -0.206868 
4.98914e-05 2.06806 -18.8019 6.70966 -0.0552315 0.299852 -0.728095 
